,x,y
2012,33,0.1367831719686495
2013,34,0.015147444096204915
2014,45,-0.06015279090382785
2015,35,-0.03381738820650766
2016,8,1.0
2017,6,0.1451692303524916
2018,36,-0.06862530669881055
2019,37,-0.059143019773237326
2020,21,-0.03381738820650766
2021,15,0.1240973827843242
2022,16,0.09600612164790699
2023,46,0.0066979687781508175
2024,44,-0.015837087890193124
2025,27,-0.131353266933755
2026,24,0.1170937380251874
2027,28,-0.03212405502175971
2028,19,-0.1771505688577099
2029,25,0.014720967613067432
2030,20,-0.07514447478751772
2031,39,0.01584619474118542
2032,38,0.07507614197581537
2033,29,-0.16095713006861934
2034,9,0.14116612381835486
2035,30,-0.010539900463153005
2036,23,0.1020123711071306
2037,22,0.07577358613903105
2038,1,-0.06494140944321587
2039,10,-0.06773058520519924
2040,26,0.16074481439077876
2041,11,0.22924273930521802
2042,3,0.08190055455838782
2043,12,0.04286777595578357
2044,0,-0.02412899662835872
2045,32,-0.09573534680140644
2046,13,-0.05296865790740385
2047,4,-0.045373212097837054
2048,40,-0.09331816381275758
2049,18,-0.0593215500919967
2050,7,-0.07085716969970324
2051,14,-0.09716022765616493
2052,31,-0.04969331127912705
2053,2,0.09859665224912327
2054,17,0.09365449531815903
2055,5,0.005102092730303928
2056,41,-0.011486493004337569
2057,42,-0.07577407359668459
2058,43,0.029457309532905755
2059,33,0.09824310865956798
2060,34,-0.07577407359668459
2061,45,-0.07836800606917199
2062,35,-0.01697955122855485
2063,8,0.1451692303524916
2064,6,1.0
2065,36,-0.034456443044986886
2066,37,-0.02969543147208122
2067,21,-0.01697955122855485
2068,15,-0.008882137481602492
2069,16,-0.14240970466874722
2070,46,-0.06393353623730888
2071,44,-0.13620303071748247
2072,27,0.17953680395556812
2073,24,-0.13640622310755912
2074,28,-0.10328126956243586
2075,19,0.04723002950103367
2076,25,-0.0286242744444968
2077,20,-0.06714080561848591
2078,39,-0.0693352824988878
2079,38,-0.009720853623166823
2080,29,0.14769904449858898
2081,9,-0.06720350721191252
2082,30,0.005973224314533127
2083,23,-0.15210362232236607
2084,22,-0.08792221987306745
2085,1,0.0882559286789465
2086,10,-0.07858970002576685
2087,26,-0.010780745185620031
2088,11,-0.024001421636785945
2089,3,0.04615112147505778
2090,12,0.09844079546473368
2091,0,-0.027997552379037848
2092,32,0.2570536003096469
2093,13,0.09770726453106472
2094,4,-0.014229138424033025
2095,40,0.1520622473857847
2096,18,0.061812504277000475
2097,7,-0.04947918461612269
2098,14,-0.10647041226277837
2099,31,0.13685716392060307
2100,2,0.05334114204449407
2101,17,0.1431854978035111
2102,5,-0.05550095130076268
2103,41,0.0006888321118615125
2104,42,0.1701763415869959
2105,43,0.12288829707672785
2106,33,0.07944855901846598
2107,34,0.047840339160341916
2108,45,-0.09093259817458248
2109,35,-0.01970185011072121
2110,8,-0.06862530669881055
2111,6,-0.034456443044986886
2112,36,1.0
2113,37,-0.034456443044986886
2114,21,0.4876207902403499
2115,15,-0.12078419249936745
2116,16,0.006737917645855026
2117,46,-0.0048026644260916575
2118,44,-0.07428699133609194
2119,27,-0.03496864329187817
2120,24,0.015786679325205968
2121,28,0.03571179312556449
2122,19,-0.10222845424571307
2123,25,0.0354223283189435
2124,20,0.024876301258989576
2125,39,-0.09238700050267873
2126,38,-0.09088164554967124
2127,29,0.1046818035455548
2128,9,-0.1173709716263154
2129,30,-0.0012529951599552526
2130,23,0.051972530090412083
2131,22,0.06657332417192396
2132,1,-0.06494140944321587
2133,10,0.10159587780779886
2134,26,0.08106900571172328
2135,11,-0.07354677471286405
2136,3,-0.13578249834680087
2137,12,-0.11470026539520467
2138,0,-0.02412899662835872
2139,32,0.016152271332134725
2140,13,-0.05296865790740385
2141,4,0.010070549122451958
2142,40,0.17287788039671115
2143,18,0.2206230537311744
2144,7,0.09154623495871736
2145,14,0.0438991150057814
2146,31,0.18455809116887328
2147,2,0.039555491465158216
2148,17,0.03508872318859135
2149,5,-0.032730753724729535
2150,41,0.028900310924374967
2151,42,0.0670309112586056
2152,43,0.014851393556173318
2153,33,-0.06494035996140934
2154,34,0.0998892010912554
2155,45,0.059194637062932265
2156,35,-0.01697955122855485
2157,8,-0.059143019773237326
2158,6,-0.02969543147208122
2159,36,-0.034456443044986886
2160,37,1.0
2161,21,-0.01697955122855485
2162,15,0.027911550443944742
2163,16,-0.15271747247180847
2164,46,0.022978990038140447
2165,44,-0.15440661255044266
2166,27,0.09685863841343056
2167,24,-0.10011392778209352
2168,28,-0.05579897288930278
2169,19,-0.05748460440537904
2170,25,-0.14608228146941088
2171,20,0.05091588752638517
2172,39,-0.0410892025201287
2173,38,-0.05196521753848946
2174,29,0.10478533438259996
2175,9,-0.07897709952028832
2176,30,0.06410121387640212
2177,23,-0.07495408750982865
2178,22,-0.04332658001041733
2179,1,0.2884936770953024
2180,10,-0.03872767237993862
2181,26,-0.016793529716640446
2182,11,-0.0967802236570317
2183,3,-0.07763907686568752
2184,12,0.200728215818788
2185,0,-0.013796719361698172
2186,32,0.22115168243243025
2187,13,-0.030286949738114955
2188,4,-0.06132206283078945
2189,40,0.22454990957505291
2190,18,-0.05838597305457949
2191,7,0.015407273222328727
2192,14,-0.09122756530093562
2193,31,0.3587285078798594
2194,2,0.08001991274487777
2195,17,0.12011248018350998
2196,5,-0.1150079294336638
2197,41,-0.021345551550836984
2198,42,-0.04332685873383671
2199,43,-0.054741035313925546
2200,33,-0.037132249443899465
2201,34,-0.04332685873383671
2202,45,-0.04481004342308497
2203,35,-0.009708737864077669
2204,8,-0.03381738820650766
2205,6,-0.01697955122855485
2206,36,0.4876207902403499
2207,37,-0.01697955122855485
2208,21,1.0
